economy,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019
OED,4342.31017639899,4124.84423705414,4234.28929899403,4135.23644530836,4082.58122670544,4075.02590542736,4020.68101452061,4130.43302280355,,,,
OMN,5690.18915606066,5499.19998219865,6154.47477917496,6771.20527132031,6767.61669636433,6490.21662476543,6040.61649932771,,,,,
OSS,,,,,,,,,,,,
PAK,481.021757751855,477.471128002347,473.849732001417,467.218623907883,462.680345818864,464.043502191999,460.239069543182,,,,,
PAN,869.020682531503,942.207159949877,990.672280465184,1056.46976551061,1072.21833988174,1035.5762965829,1079.87007444421,,,,,
PER,526.396506782484,547.426405122722,643.065687647101,649.256326322906,692.953926875814,684.15411359433,790.216850758774,,,,,
PHL,441.190199987642,413.211628897437,429.908679220096,425.517412887379,444.949560519595,453.060049888159,474.297882076847,,,,,
PLW,,,,,,,,,,,,
PNG,,,,,,,,,,,,
POL,2564.77564158133,2466.52404094266,2640.23891094855,2653.40365662369,2566.57431316009,2565.67045553603,2473.40688342692,2490.20641907427,,,,
PRE,539.816866749118,542.878381993232,562.976267347989,577.271955194492,586.591026362244,587.544695769857,583.633083523528,,,,,
PRI,,,,,,,,,,,,
PRK,829.730701296163,815.389379712252,770.129953187197,567.345705851875,574.788761482668,435.154656130287,475.347569516597,,,,,
PRT,2337.27138690704,2304.02667537956,2222.62969233243,2163.98211329133,2039.01189594444,2057.86133029622,2034.51262957571,2131.68188764014,,,,
PRY,728.765052712448,728.395336122661,769.49454522931,769.786647607563,778.16946481435,758.902122844925,783.079961524498,,,,,
PSE,,,,,,,,,,,,
PSS,,,,,,,,,,,,
PST,4956.09046877759,4689.92626130184,4839.7094382294,4715.82983699505,4645.96988724017,4634.86017729191,4581.85668026993,4761.34240629865,,,,
PYF,,,,,,,,,,,,
QAT,15832.0338003856,14643.2833981089,14890.4256734663,15370.6935931807,17344.3475140683,17266.0950047056,17922.7037876514,,,,,
ROU,1928.96636093072,1712.52609612565,1730.08767626366,1777.10615416442,1741.7226064268,1595.98938994909,1591.66765909995,,,,,
RUS,4823.12599470293,4531.28646273085,4819.04078214698,5049.42663067025,5167.01035317865,5078.62634152433,4942.87548308675,,,,,
RWA,,,,,,,,,,,,
SAS,467.16261017606,500.669250053509,515.196976172267,528.110592022623,544.738057877399,550.039514493252,574.360655628371,,,,,
SAU,6046.69905037114,6257.64840152213,6764.3747592215,6301.29330794407,6871.87116981272,6394.94193708797,6905.84343952665,,,,,
SDN,478.18839712622,484.065000543604,483.692118347383,471.216313269745,395.658939307833,394.606225548792,394.639669319253,,,,,
SEN,261.104150874241,304.761893952635,302.193073543973,311.26291966419,300.324280200179,269.310366119064,279.210412325023,,,,,
SGP,5094.13571445693,4257.77627715925,5006.62099161429,5069.17179429009,4898.33046490716,4880.40607042352,5121.80431773157,,,,,
SLB,,,,,,,,,,,,
SLE,,,,,,,,,,,,
SLV,733.500147673583,684.122489029144,687.283721846343,690.941422900679,677.328443670825,636.572872719705,645.876713469028,,,,,
SMR,,,,,,,,,,,,
SOM,,,,,,,,,,,,
SRB,2289.99545864057,2070.2292793677,2141.0552050378,2237.46122357463,2020.39511454038,2080.97254489448,1859.42888765227,,,,,
SSA,701.862009960325,687.800045372719,691.362281713654,693.125290389233,687.115214669569,684.425820923451,687.226861537009,,,,,
SSD,,,,,63.6697065193489,65.3933402414092,66.3420017391005,,,,,
SSF,701.862009960325,687.800045372719,691.362281713654,693.125290389233,687.115214669569,684.425820923451,687.226861537009,,,,,
SST,,,,,,,,,,,,
STP,,,,,,,,,,,,
SUR,1160.95814914082,1152.47948340034,1355.64307934216,1305.55311607188,1440.39966965175,1264.23957828959,1247.31147813577,,,,,
SVK,3405.69296775209,3106.68616513497,3306.80554391156,3213.94976718959,3080.72503425285,3130.92657414675,2943.18916025009,3003.66421998152,,,,
SVN,3836.62178501531,3496.22953528244,3579.07246130618,3567.98303620881,3424.04014468498,3330.99007598717,3236.23604496649,3174.87258490422,,,,
SWE,5379.9591025113,4883.20048954053,5427.92504600599,5274.6436131771,5269.48599771372,5146.53358997598,4966.43592120964,5102.78557831232,,,,
SWZ,,,,,,,,,,,,
SXM,,,,,,,,,,,,
SYC,,,,,,,,,,,,
